APOGEE_ID,region,line_Fe,abun_Fe_log,MAD_Fe_log,abun_Fe_sol,MAD_Fe_sol,line_Mg,abun_Mg_log,MAD_Mg_log,abun_Mg_sol,MAD_Mg_sol,line_Si,abun_Si_log,MAD_Si_log,abun_Si_sol,MAD_Si_sol,line_Ti,abun_Ti_log,MAD_Ti_log,abun_Ti_sol,MAD_Ti_sol,line_C,abun_C_log,MAD_C_log,abun__C_sol,MAD_C_sol,line_K,abun_K_log,MAD_K_log,abun_K_sol,MAD_K_sol
2M05352511-0557392,aori,2,7.4285,0.0111195166387911,-0.0777500629425045,0.0111194176644159,,,,,,3.6,7.5795,0.0170499255128142,0.069500198364258,0.0170501036666912,2,5.092,0.0252042377145957,0.192000007629394,0.025204531809884,,,,,,,,,,
2M05355922-0649519,aori,,,,,,,,,,,6,7.735,0.286142228171581,0.225000133514405,0.286141990633079,,,,,,,,,,,,,,,
2M05360421-0620440,aori,2,7.106,0.0237216354960896,-0.400250053405761,0.0237220370492722,,,,,,3.6,7.1015,0.0337292004710021,-0.408499965667724,0.0337292301633152,,,,,,,,,,,,,,,
2M05361769-0628364,aori,,,,,,,,,,,3.6,7.40775,0.101187601413007,-0.102249989509582,0.101187690489946,,,,,,,,,,,,,,,
2M05361833-0613597,aori,2,7.779,0.0266868399331005,0.27274980545044,0.0266870265704955,5,7.463,0.062269293177235,-0.140330179290771,0.0622690217046611,3.6,7.53475,0.0285400927062321,0.0247501039505007,0.028539968281303,,,,,,,,,,,,,,,
2M05374278-0640161,aori,2,7.449,0.005930408874023,-0.0572501182556148,0.0059306860022752,,,,,,3.6,7.48925,0.0107488660841649,-0.0207499361038206,0.010748793974263,,,,,,,,,,,,,,,
2M05380421-0515274,aori,,,,,,,,,,,6,7.095,0,-0.415000209808349,0,,,,,,,,,,,,,,,
2M05381807-0505019,aori,2,7.511,0.0333585499163759,0.0047501564025882,0.0333586064731622,,,,,,3.6,7.19475,0.0748714120345329,-0.3152499294281,0.0748712876096031,,,,,,,,,,,,,,,
2M05382321-0719337,aori,,,,,,,,,,,6,7.17,0.0845083264548185,-0.339999923706055,0.0845085639933216,,,,,,,,,,,,,,,
2M05383009-0639416,aori,,,,,,,,,,,3.6,7.6905,0.0889561331103359,0.180499901771546,0.0889562250151138,,,,,,,,,,,,,,,
2M05394385-0753538,aori,,,,,,,,,,,3,6.987,0.278729217079053,-0.523000011444092,0.278729516830021,,,,,,,,,,,,,,,
2M05395441-0709260,aori,,,,,,,,,,,3,7.5065,0.0281694421516066,-0.0034999942779538,0.0281695213311072,,,,,,,,,,,,,,,
2M05403387-0813179,aori,,,,,,,,,,,3.6,7.12975,0.101558251967634,-0.38024986743927,0.101558490920056,,,,,,,,,,,,,,,
2M05403777-0737515,aori,,,,,,,,,,,3.6,7.349,0.0207564310590787,-0.161000022888183,0.0207563405682204,2,4.563,0.0526323787569499,-0.337000036239624,0.052632452280771,,,,,,,,,,
2M05410007-0813548,aori,,,,,,,,,,,3,7.3055,0.0370650554626405,-0.204499969482422,0.0370648433746914,,,,,,,,,,,,,,,
2M05410631-0745386,aori,2,7.241,0,-0.265249824523925,0,,,,,,3.6,7.09175,0.0252042377145954,-0.418249974250793,0.0252041783299696,2,4.396,0.0385476576811453,-0.504000091552735,0.0385476916152175,,,,,,,,,,
2M05411902-0917551,aori,,,,,,5,7.563,0.128986393009987,-0.0403297978210446,0.128986941610814,3.6,7.48075,0.0088956133110336,-0.0292500352859495,0.0088956755234985,,,,,,,,,,,,,,,
2M05414464-0804385,aori,,,,,,,,,,,3.6,7.31225,0.0366944049080144,-0.197749981880188,0.0366942196845385,2,5.223,0,0.323000049591064,0,,,,,,,,,,
2M05414979-0835080,aori,,,,,,,,,,,6,7.145,0.005930408874023,-0.365000019073486,0.0059306860022752,,,,,,,,,,,,,,,
2M05420860-0822137,aori,2,7.443,0.024462936605342,-0.0632501602172848,0.0244629309496638,,,,,,3.6,7.39425,0.0389183082357722,-0.11575008392334,0.0389181385654131,,,,,,,,,,,,,,,
2M05422265-0823558,aori,,,,,,,,,,,6,7.084,0.10822996195091,-0.425999889373779,0.108229894082765,2,4.746,0.0355824532441331,-0.154000186920166,0.0355827020939941,,,,,,,,,,
2M05423146-0817439,aori,,,,,,,,,,,3,7.1,0.0541149809754547,-0.410000095367431,0.054115300521297,,,,,,,,,,,,,,,
2M05423293-0813259,aori,,,,,,,,,,,3.6,7.202,0.0207564310590788,-0.30800009727478,0.0207566940481346,2,5.039,0,0.139000034332275,0,,,,,,,,,,
2M05433863-0857579,aori,2,7.5945,0.024462936605342,0.0882500648498538,0.0244629309496638,5,7.9345,0.0822844231270614,0.331169979019165,0.0822841148925755,6,7.615,0.0177912266220678,0.105000009536743,0.0177909975670827,,,,,,,,,,,,,,,
2M05434162-0853264,aori,,,,,,,,,,,6,7.101,0.0889561331103355,-0.40900016784668,0.0889560482751566,,,,,,,,,,,,,,,
2M03174209+4901465,aper,7.8.14.15,7.5365,0.0574508359670918,0.0302499771118167,0.057450736992716,,,,,,2.5.6.7.8.9.10,7.609,0.0429954643366623,0.0990002059936525,0.0429951758970522,,,,,,3.4.7,8.2855,0.0585627876309717,-0.104499950408936,0.0585631382830463,,,,,
2M03182309+4928026,aper,7.8.14.15,7.6525,0.0359531037987609,0.146249914169312,0.0359529723042327,,,,,,5.6.7.9.10,7.6175,0.0711649064882689,0.107500066757202,0.0711646972281596,,,,,,4.7,8.367,0.0400302598996515,-0.0229998970031743,0.0400305398557433,,,,,
2M03185031+4943522,aper,7.8.14.15,7.60625,0.0426248137820361,0.0999999284744265,0.0426249056868138,,,,,,2.5.7.8.9.10,7.74525,0.0541149809754541,0.23524986743927,0.054115300521297,,,,,,3.4.7,8.238,0.0607866909587289,-0.151999607086182,0.0607865269440494,,,,,
2M03205158+4927574,aper,7.8.14.15,7.501,0.0315052971432443,-0.0052500724792477,0.0315051345424833,,,,,,2.5.6.7.8.9.10,7.543,0.0266868399331005,0.0330002212524416,0.0266870265704956,,,,,,3.4.7,8.608,0.0415128621181575,0.2180002784729,0.0415126811364407,,,,,
2M03210651+4826127,aper,7.8.14.15,7.58,0.0088956133110339,0.073749923706055,0.0088956755234984,,,,,,2.5.6.7.8.9.10,7.58,0.0118608177480448,0.0699999237060549,0.0118606650447219,,,,,,3.4.7,8.1825,0.0200151299498263,-0.207500114440919,0.0200154466678288,,,,,
2M03212020+4845270,aper,7.8.14.15,7.4835,0.012231468302671,-0.0227499961853023,0.0122314654748318,,,,,,2.5.6.7.8.9.10,7.528,0.0088956133110332,0.0179998779296877,0.0088953220435842,,,,,,3.4.7,8.274,0.0192738288405753,-0.115999832153321,0.01927313884778,,,,,
2M03212217+4957033,aper,7.8.14.15,7.47925,0.0203857805044519,-0.0269999265670772,0.0203860703579817,,,,,,2.5.6.7.8.9.10,7.427,0.0244629366053427,-0.0829999542236326,0.024463284429578,,,,,,3.4.7,8.61,0.0563388843032132,0.219999656677246,0.0563390426622144,,,,,
2M03233662+4858533,aper,7.8.14.15,7.4525,0.0088956133110332,-0.0537498950958248,0.0088956755234985,,,,,,2.5.6.7.8.9.10,7.4555,0.0088956133110339,-0.054500112533569,0.0088956755234985,,,,,,3.4.7,8.547,0.0155673232943094,0.156999931335449,0.0155672554261652,,,,,
2M03235988+4958017,aper,7.8.14.15,7.42275,0.0170499255128148,-0.0834998846054073,0.017049750186777,,,,,,5.6.7.8.9.10,7.36625,0.0277987915969804,-0.143749961853027,0.0277987209009971,,,,,,3.4.7,8.543,0.0504084754291888,0.152999744415283,0.0504083566599391,,,,,
2M03245586+5001516,aper,7.8.14.15,7.5085,0.0240922860507165,0.0022500991821292,0.024092483999468,,,,,,2.5.6.7.8.9.10,7.589,0.0185325277313189,0.0790002250671388,0.0185325984273028,,,,,,3.4.7,8.2055,0.0214977321683324,-0.184499874114991,0.0214979414284405,,,,,
2M03251623+4822239,aper,7.8.14.15,7.4115,0.0203857805044522,-0.0947500228881832,0.0203857168780674,,,,,,2.5.6.7.8.9.10,7.456,0.0096369144202876,-0.0540001487731931,0.0096372763837186,,,,,,3.4.7,8.382,0.0222390332775822,-0.0080000305175786,0.0222395422886606,,,,,
2M03255394+4831089,aper,7.8.14.15,7.517,0.0163086244035615,0.010749959945679,0.016308502806471,,,,,,2.5.6.7.8.9.10,7.547,0.0229803343868366,0.0369999313354494,0.0229804361890521,,,,,,3.4.7,8.657,0.0281694421516066,0.266999588012695,0.0281695213311072,,,,,
2M03261265+4809088,aper,7.8.14.15,7.562,0.0285400927062328,0.0557499170303348,0.028539968281303,,,,,,2.5.6.7.8.9.10,7.586,0.0214977321683311,0.0759999656677248,0.0214982949083548,,,,,,3.4.7,8.2645,0.0303933454793651,-0.125499858856202,0.0303929099921104,,,,,
2M03261639+4850284,aper,7.8.14.15,7.4065,0.0181618771766934,-0.0997501373291012,0.0181623282170643,,,,,,2.5.6.7.8.9.10,7.482,0.0163086244035618,-0.0280001258850095,0.0163088562863854,,,,,,3.4.7,8.608,0.0229803343868372,0.2180002784729,0.0229804361890521,,,,,
2M03261935+4913325,aper,7.8.14.15,7.3825,0.0226096838322104,-0.123750066757202,0.0226098124988993,,,,,,2.5.6.7.8.9.10,7.394,0.0252042377145957,-0.115999946594238,0.0252038248500553,,,,,,3.4.7,8.227,0.0593040887402228,-0.16299976348877,0.0593040321834377,,,,,
2M03262532+4820068,aper,,,,,,,,,,,2.5.6.7.8.9.10,7.525,0.0340998510256297,0.0150000953674318,0.0341002073333824,,,,,,3.4.7,8.2255,0.0385476576811453,-0.164499893188477,0.0385476916152175,,,,,
2M03263370+5013545,aper,,,,,,,,,,,2.5.6.7.8.9.10,7.517,0.0281694421516066,0.0069999599456788,0.0281695213311072,,,,,,3.4.7,8.48,0.0326172488071236,0.0899995422363275,0.0326177125727708,,,,,
2M03264086+4957348,aper,,,,,,,,,,,6.7,7.64675,0.124167935799844,0.136749973297119,0.124167949939041,,,,,,4,8.235,0.0889561331103368,-0.155000343322754,0.0889567552349852,,,,,
2M03280080+4900009,aper,,,,,,,,,,,2.5.6.7.8.9.10,7.47,0.0111195166387917,-0.0400002098083493,0.011119417664416,,,,,,3.4.7,8.548,0.0185325277313216,0.157999858856201,0.0185329519072171,,,,,
2M03290826+4810508,aper,,,,,,,,,,,2.5.6.7.8.9.10,7.4285,0.028910743260859,-0.0815000629425046,0.028910768711413,,,,,,3.4,8.5895,0.012972769411924,0.199500188827514,0.0129727128551376,,,,,
2M03292669+4920354,aper,,,,,,,,,,,2.5.6.7.8.9.10,7.53,0.0133434199665509,0.0200002098083498,0.0133431598053333,,,,,,3.4.7,8.51,0.0163086244035618,0.120000228881835,0.0163081493265567,,,,,
2M03304187+4903021,aper,,,,,,,,,,,2.5.6.7.8.9.10,7.569,0.0637518953957411,0.058999767303467,0.0637518699451871,,,,,,3.4.7,8.597,0.186807879531708,0.207000122070312,0.186807065113983,,,,,
2M05183839-0208303,bori,,,,,,5.6,7.51225,0.0059304088740224,-0.0910799341964719,0.0059303325223609,1.6.7.8,7.576,0.008524962756407,0.065999975204468,0.0085250518333455,,,,,,,,,,,1.2,5.00475,0.016679274958188,-0.07524986743927,0.0166791264966239
2M05195766-0301262,bori,,,,,,6,7.471,0.0200151299498257,-0.132329805450439,0.0200150931879144,1.6.7.8,7.51675,0.0181618771766934,0.0067499780654909,0.0181616212572356,,,,,,,,,,,1.2,4.914,0.0329878993617495,-0.165999965667725,0.0329879827830094
2M05201480-0225456,bori,,,,,,5.6,7.6265,0.0470726204375528,0.0231701296997073,0.047072743448563,1.6.7.8,7.56575,0.0122314683026717,0.0557500028610231,0.0122314654748319,,,,,,,,,,,1,5.096,0.0326172488071236,0.0160001945495604,0.0326177125727706
2M05201885-0149010,bori,,,,,,6,7.412,0.0103782155295387,-0.191329820709228,0.0103781702841101,1.6.7.8,7.4365,0.0085249627564074,-0.0735001659393308,0.0085250518333456,,,,,,,,,,,1.2,4.9225,0.0170499255128148,-0.157499866485596,0.0170497501867769
2M05205489+0102022,bori,,,,,,5.6,7.6015,0.0389183082357722,-0.0018299656677243,0.0389183153053703,1.6.7.8,7.4435,0.0259455388238481,-0.0664999580383298,0.0259456024502326,,,,,,,,,,,2,5.018,0,-0.0619998741149903,0
2M05213596-0021273,bori,,,,,,6,7.5435,0.028910743260859,-0.0598298149871822,0.0289107687114129,1.6.8,7.4065,0.0177912266220665,-0.103499898910522,0.0177913510469969,,,,,,,,,,,1.2,5.00225,0.0137140705211768,-0.077749924659729,0.0137143137153578
2M05214525-0301275,bori,,,,,,6,7.3765,0.0185325277313202,-0.226830108718872,0.0185325984273029,1.6.7.8,7.363,0.0107488660841659,-0.14700008392334,0.0107491474541773,,,,,,,,,,,,,,,
2M05215832+0112140,bori,,,,,,,,,,,1,7.289,0.376580963500423,-0.220999965667724,0.376581240628676,,,,,,,,,,,1,4.571,0.0163086244035618,-0.508999900817871,0.0163085028064711
2M05220307+0107141,bori,,,,,,6,7.4725,0.0148260221850557,-0.130829914169311,0.0148260080458593,1.6.7.8,7.376,0.0177912266220672,-0.133999834060669,0.017791351046997,,,,,,,,,,,1,4.888,0.0126021188572978,-0.191999988555908,0.0126019124250277
2M05222112-0029129,bori,,,,,,6,7.382,0,-0.221330030517578,0,1.6.8,7.349,0.0163086244035618,-0.161000022888183,0.0163085028064711,,,,,,,,,,,1.2,4.98125,0.016679274958188,-0.0987500715255737,0.0166794799765383
2M05222482+0002342,bori,,,,,,6,7.363,0.0407715610089038,-0.24033008392334,0.0407714337561349,1.6.7.8,7.347,0.0270574904877273,-0.162999877929687,0.0270572967807342,,,,,,,,,,,1.2,4.86825,0.0266868399331012,-0.211749987602234,0.0266868498305384
2M05223796-0006011,bori,,,,,,6,7.4435,0.0207564310590787,-0.159830196456909,0.0207566940481346,1.6.7.8,7.398,0.0096369144202856,-0.111999998092651,0.0096369229038043,,,,,,,,,,,1.2,4.8815,0.018161877176694,-0.198499994277954,0.01816197473715
2M05223808-0021336,bori,,,,,,6,7.1655,0.0185325277313202,-0.437830074386596,0.0185325984273028,1.6.7.8,7.227,0.0118608177480448,-0.283000001907348,0.011860841784679,,,,,,,,,,,1.2,4.86525,0.0185325277313203,-0.214750008583069,0.0185325984273029
2M05224489-0102322,bori,,,,,,6,7.463,0.0607866909587302,-0.140330179290771,0.0607865269440494,1.6.7.8,7.36175,0.0507791259838167,-0.14824987411499,0.0507795105699636,,,,,,,,,,,1.2,4.9815,0.0074130110925284,-0.0985000896453858,0.0074131807628868
2M05225965+0120089,bori,,,,,,5,7.7975,0.063010594286488,0.194170133514405,0.0630106225648812,1.6.7.8,7.313,0.0303933454793645,-0.197000036239624,0.0303932634720247,,,,,,,,,,,1.2,5.0135,0.0096369144202863,-0.0664997863769532,0.00963656942389
2M05230324-0129167,bori,,,,,,5.6,7.6305,0.0433661148912892,0.0271700782012942,0.0433661530671196,1.6.7.8,7.244,0.0266868399331005,-0.26600004196167,0.0266866730905812,,,,,,,,,,,1.2,4.80475,0.0122314683026704,-0.275250034332275,0.0122318189547462
2M05231479-0050586,bori,,,,,,6,7.535,0.0229803343868372,-0.0683301525878903,0.0229804361890521,1.6.7.8,7.3755,0.0214977321683311,-0.134499797821045,0.0214979414284405,,,,,,,,,,,1.2,4.90975,0.0196444793951992,-0.170250015258789,0.0196442927578044
2M05232199+0344559,bori,,,,,,,,,,,1.6.7.8,7.4425,0.0518910776476966,-0.0674998855590818,0.0518913816404224,,,,,,,,,,,1.2,4.91075,0.0096369144202866,-0.169249968528748,0.0096369229038043
2M05233430-0157097,bori,,,,,,6,7.6855,0.134916801884011,0.0821699065399172,0.134916920653261,1.6.7.8,7.56225,0.0570801854124656,0.0522500181198122,0.0570804667824774,,,,,,,,,,,1.2,4.99075,0.0159379738489349,-0.0892500448226929,0.0159378791163182
2M05233550+0135409,bori,,,,,,6,7.4845,0.0370650554626399,-0.118829830245971,0.0370651968546057,1.6.7.8,7.22825,0.0526323787569486,-0.281750092506409,0.052632452280771,,,,,,,,,,,1.2,4.75375,0.00518910776477,-0.326250033378601,0.005189085142055
2M05234159+0001547,bori,,,,,,6,7.3695,0.0126021188572972,-0.233830078201294,0.0126019124250276,1.6.8,7.535,0.0133434199665509,0.0249998474121095,0.0133431598053335,,,,,,,,,,,,,,,
2M05234607+0032281,bori,,,,,,5.6,7.662,0.0478139215468058,0.0586699408721927,0.0478138140889117,1.6.7.8,7.4615,0.0200151299498256,-0.0484999513626096,0.0200150931879146,,,,,,,,,,,1.2,4.87675,0.0233509849414634,-0.203249888420105,0.0233508831392479
2M05234715-0043587,bori,,,,,,6,7.37,0.0088956133110339,-0.233330114440918,0.0088956755234985,1.6.7.8,7.43875,0.0100075649749132,-0.0712498521804807,0.010007369854,,,,,,,,,,,1.2,4.93525,0.0163086244035618,-0.144750075340271,0.0163088562863854
2M05235154+0103250,bori,,,,,,6,7.435,0.0274281410423535,-0.168330057220459,0.0274282739508014,1.6.7.8,7.2985,0.0311346465886181,-0.211499938964844,0.0311348643322449,,,,,,,,,,,,,,,
2M05235850+0021053,bori,,,,,,5.6,7.66475,0.0596747392948506,0.0614199799728397,0.0596748326135477,1.6.7.8,7.5015,0.0203857805044512,-0.0085001087188718,0.0203860703579817,,,,,,,,,,,1.2,5.04275,0.0504084754291905,-0.0372501182556152,0.0504087101398535
2M05240075-0212416,bori,,,,,,,,,,,1.6.7.8,7.36775,0.0092662638656601,-0.14224995136261,0.0092662992136513,,,,,,,,,,,1.2,4.9315,0.0226096838322107,-0.14849992275238,0.0226099892388564
2M05240229+0153213,bori,,,,,,5,7.398,0,-0.20533023651123,0,1.6.7.8,7.3105,0.126021188572977,-0.199500093460083,0.126021245129762,,,,,,,,,,,,,,,
2M05240425+0148303,bori,,,,,,6,7.319,0.324689885852727,-0.284330232696533,0.324689682248296,1.6.7.8,7.48925,0.071164906488269,-0.0207500553131101,0.0711650507080739,,,,,,,,,,,,,,,
2M05240756+0138416,bori,,,,,,6,7.383,0.128986393009988,-0.220330102996826,0.128986234650986,1.6.7,7.288,0.0696823042697628,-0.221999893188476,0.0696822024675479,,,,,,,,,,,1.2,4.786,0.0066717099832754,-0.29399998664856,0.0066715799026667
2M05240873+0108109,bori,,,,,,5.6,7.4565,0.0311346465886175,-0.146829946594238,0.0311346875922876,1.6.7.8,7.48075,0.012231468302671,-0.0292500352859495,0.0122316422147891,,,,,,,,,,,1.2,4.977,0.0151966727396822,-0.103000001907349,0.0151962782560979
2M05241035+0144074,bori,,,,,,6,7.5605,0.025204237714595,-0.0428300934600826,0.0252041783299696,1.6.7.8,7.3365,0.0355824532441335,-0.173500070571899,0.0355825253540369,,,,,,,,,,,1.2,4.9185,0.0103782155295387,-0.161500053405762,0.0103781702841102
2M05241048-0131503,bori,,,,,,6,7.4395,0.0111195166387917,-0.163829906539917,0.0111194176644159,1.6.7.8,7.507,0.0111195166387918,-0.0030000305175779,0.0111194176644159,,,,,,,,,,,1.2,4.9845,0.0174205760674407,-0.0955000686645508,0.017420550616887
2M05241054+0111386,bori,,,,,,5.6,7.42475,0.0959984936482375,-0.178579910354614,0.0959984286079335,1.6.7,7.388,0.0941452408751062,-0.121999988555908,0.0941451334172117,,,,,,,,,,,1.2,4.8605,0.0118608177480448,-0.219500141143799,0.0118606650447218
2M05241184+0122021,bori,,,,,,5.6,7.609,0.0307639960339913,0.0056699675750735,0.0307640639021348,1.6.7.8,7.44175,0.0151966727396822,-0.0682499504089353,0.0151966317360123,,,,,,,,,,,1.2,4.92325,0.0207564310590791,-0.156750040054321,0.0207565173081775
2M05241763+0102157,bori,,,,,,5.6,7.60175,0.0355824532441341,-0.0015799837875362,0.035582525354037,1.6.7.8,7.497,0.0096369144202866,-0.0130000209808348,0.0096370996437614,,,,,,,,,,,2,4.9105,0.0274281410423535,-0.169500188827515,0.0274279204708871
2M05242526+0008517,bori,,,,,,6,7.393,0.0207564310590787,-0.21032987411499,0.0207563405682202,1.6.7.8,7.39625,0.016679274958188,-0.113750109672546,0.0166789497566668,,,,,,,,,,,1.2,4.88375,0.0140847210758033,-0.196249918937683,0.0140847606655536
2M05243017-0143174,bori,,,,,,6,7.5445,0.0355824532441344,-0.0588298874664302,0.0355823486140797,1.6.7.8,7.52325,0.0111195166387918,0.0132499837875368,0.0111194176644159,,,,,,,,,,,1.2,4.99175,0.0144553716304298,-0.0882499980926514,0.0144552076157494
2M05243267+0000129,bori,,,,,,6,7.5,0.0741301109252798,-0.10333,0.0741303937092115,1.6.7.8,7.4285,0.0352118026895086,-0.0814998245239256,0.035211901663884,,,,,,,,,,,1.2,4.93,0.0196444793951995,-0.149999933242798,0.0196444694977615
2M05243566+0110191,bori,,,,,,,,,,,1.6.7.8,7.453,0.0122314683026707,-0.056999931335449,0.0122314654748319,,,,,,,,,,,1.2,4.84575,0.020015129949826,-0.234249906539917,0.0200152699278716
2M05243993+0121408,bori,,,,,,6,7.617,0.106747359732403,0.0136698645782473,0.106747399322154,1.6.7.8,7.36825,0.0896974342195889,-0.141749987602234,0.0896976491353768,,,,,,,,,,,1.2,4.87775,0.0137140705211768,-0.202250080108643,0.0137139602354435
2M05244353-0247129,bori,,,,,,6,7.373,0.0096369144202863,-0.230329855041504,0.0096369229038043,1.6.7.8,7.5425,0.0096369144202863,0.0325000190734866,0.0096369229038043,,,,,,,,,,,1.2,4.9005,0.0155673232943094,-0.179499940872192,0.0155676089060795
2M05244957+0250283,bori,,,,,,5.6,7.424,0.0263161893784743,-0.179329975204467,0.0263162261403855,1.6.7.8,7.542,0.0081543122017808,0.0320000553131106,0.0081544281431927,,,,,,,,,,,1.2,4.972,0.019273828840572,-0.107999877929688,0.0192738458076086
2M05245227+0138439,bori,,,,,,6,7.391,0.0163086244035618,-0.212330205993652,0.0163085028064711,1.6.7.8,7.45125,0.007783661647154,-0.0587498044967649,0.0077834509731254,,,,,,,,,,,1.2,4.9685,0.0155673232943091,-0.111500101089478,0.0155674321661224
2M05245544-0253183,bori,,,,,,6,7.337,0,-0.266330106811523,0,1.6.7.8,7.348,0.0681997020512577,-0.161999950408935,0.068199354227022,,,,,,,,,,,,,,,
2M05250874+0145542,bori,1.2.6.7.12.15,7.394,0.0074130110925278,-0.112250185012817,0.0074128272829726,6,7.4705,0.0111195166387917,-0.132830007629394,0.0111197711443303,1.6.7.8,7.3615,0.0066717099832754,-0.148499975204468,0.0066715799026667,,,,,,,,,,,1.2,4.855,0.0148260221850557,-0.224999980926514,0.0148263615257737
2M05251341-0124370,bori,1.6.7.12.15,7.4595,0.0229803343868372,-0.0467499256134028,0.0229807896689664,5.6,7.696,0.0170499255128145,0.0926700991821292,0.0170499269267341,1.6.7.8,7.54075,0.0289107432608597,0.0307499074935916,0.028910768711413,,,,,,,,,,,1.2,4.9535,0.0118608177480448,-0.126499967575073,0.0118610185246362
2M05251394+0143313,bori,2.6.7.12.15,7.3555,0.0170499255128141,-0.150750017166137,0.0170497501867769,6,7.396,0.0570801854124656,-0.207330091552734,0.0570802900425203,1.6.7.8,7.325,0.0277987915969801,-0.184999952316284,0.0277987209009972,,,,,,,,,,,1,4.887,0.005930408874023,-0.19299991607666,0.0059306860022751
2M05251705+0148223,bori,1.2.6.7.12.15,7.47425,0.0103782155295394,-0.0320001602172847,0.0103783470240673,6,7.335,0.0096369144202863,-0.268329961853027,0.0096369229038043,1.6.7.8,7.465,0.0096369144202863,-0.0450000858306882,0.00963656942389,,,,,,,,,,,1.2,4.95425,0.0226096838322104,-0.125750021934509,0.0226096357589421
